perception_id,participant_id,perceived_distance,weather_id,velocity_id,distance_id,velocity_ms,real_time,perceived_time,velocity_group,velocity_cat,error_ttc,ttc_bin
1,XXX_24,38.7855,night,20.0,50.0,5.555555555555555,9.0,6.98139,low,20 km/h,-2.01861,9
2,XXX_24,84.0596,rain,60.0,70.0,16.666666666666668,4.199999999999999,5.043576,high,60 km/h,0.8435760000000005,4
3,XXX_24,54.5039,rain,60.0,50.0,16.666666666666668,3.0,3.270234,high,60 km/h,0.27023399999999986,3
4,XXX_24,46.0676,night,40.0,50.0,11.11111111111111,4.5,4.146084,medium,40 km/h,-0.3539159999999999,4
5,XXX_24,51.8885,night,60.0,50.0,16.666666666666668,3.0,3.11331,high,60 km/h,0.1133099999999998,3
6,XXX_24,32.45,rain,40.0,30.0,11.11111111111111,2.7,2.9205000000000005,medium,40 km/h,0.22050000000000036,3
7,XXX_24,40.5729,night,20.0,70.0,5.555555555555555,12.6,7.303122,low,20 km/h,-5.2968779999999995,13
8,XXX_24,30.6168,clear,60.0,30.0,16.666666666666668,1.7999999999999998,1.837008,high,60 km/h,0.03700800000000015,2
9,XXX_24,61.6318,clear,20.0,70.0,5.555555555555555,12.6,11.093724,low,20 km/h,-1.5062759999999997,13
10,XXX_24,35.662,clear,20.0,30.0,5.555555555555555,5.4,6.41916,low,20 km/h,1.0191599999999994,5
11,XXX_24,42.1967,rain,20.0,50.0,5.555555555555555,9.0,7.5954060000000005,low,20 km/h,-1.4045939999999995,9
12,XXX_24,34.3445,clear,20.0,50.0,5.555555555555555,9.0,6.18201,low,20 km/h,-2.81799,9
13,XXX_24,22.3643,rain,20.0,30.0,5.555555555555555,5.4,4.025574,low,20 km/h,-1.3744260000000006,5
14,XXX_24,111.411,night,60.0,70.0,16.666666666666668,4.199999999999999,6.68466,high,60 km/h,2.4846600000000008,4
15,XXX_24,44.3231,clear,40.0,50.0,11.11111111111111,4.5,3.989079,medium,40 km/h,-0.5109210000000002,4
16,XXX_24,34.7259,night,60.0,30.0,16.666666666666668,1.7999999999999998,2.083554,high,60 km/h,0.2835540000000001,2
17,XXX_24,47.1924,rain,20.0,70.0,5.555555555555555,12.6,8.494632,low,20 km/h,-4.105368,13
18,XXX_24,24.5165,night,20.0,30.0,5.555555555555555,5.4,4.4129700000000005,low,20 km/h,-0.9870299999999999,5
19,XXX_24,51.4913,clear,60.0,50.0,16.666666666666668,3.0,3.0894779999999997,high,60 km/h,0.08947799999999972,3
20,XXX_24,77.4936,rain,40.0,70.0,11.11111111111111,6.3,6.974424,medium,40 km/h,0.6744240000000001,6
21,XXX_24,31.2693,rain,60.0,30.0,16.666666666666668,1.7999999999999998,1.876158,high,60 km/h,0.07615800000000017,2
22,XXX_24,25.8579,clear,40.0,30.0,11.11111111111111,2.7,2.327211,medium,40 km/h,-0.37278900000000004,3
23,XXX_24,61.6455,clear,60.0,70.0,16.666666666666668,4.199999999999999,3.69873,high,60 km/h,-0.5012699999999994,4
24,XXX_24,61.4902,clear,40.0,70.0,11.11111111111111,6.3,5.534118,medium,40 km/h,-0.7658819999999995,6
25,XXX_24,29.0114,night,40.0,30.0,11.11111111111111,2.7,2.611026,medium,40 km/h,-0.08897400000000033,3
26,XXX_24,61.1959,night,40.0,70.0,11.11111111111111,6.3,5.507631,medium,40 km/h,-0.7923689999999999,6
27,XXX_24,42.5449,rain,40.0,50.0,11.11111111111111,4.5,3.829041,medium,40 km/h,-0.6709589999999999,4
29,XXX_25,61.5417,clear,50.0,50.0,13.88888888888889,3.6,4.4310024,medium,50 km/h,0.8310023999999996,4
30,XXX_25,26.8708,rain,70.0,30.0,19.444444444444446,1.5428571428571427,1.381926857142857,high,70 km/h,-0.1609302857142858,2
31,XXX_25,31.3769,rain,30.0,50.0,8.333333333333334,6.0,3.7652279999999996,low,30 km/h,-2.2347720000000004,6
32,XXX_25,61.632,clear,70.0,70.0,19.444444444444446,3.5999999999999996,3.1696457142857137,high,70 km/h,-0.4303542857142859,4
33,XXX_25,25.8878,night,30.0,30.0,8.333333333333334,3.5999999999999996,3.1065359999999997,low,30 km/h,-0.4934639999999999,4
34,XXX_25,30.0594,clear,50.0,30.0,13.88888888888889,2.16,2.1642768,medium,50 km/h,0.0042767999999999695,2
35,XXX_25,43.1073,clear,30.0,50.0,8.333333333333334,6.0,5.172876,low,30 km/h,-0.8271240000000004,6
36,XXX_25,33.429,night,70.0,30.0,19.444444444444446,1.5428571428571427,1.7192057142857142,high,70 km/h,0.17634857142857152,2
37,XXX_25,46.679,rain,70.0,50.0,19.444444444444446,2.571428571428571,2.4006342857142857,high,70 km/h,-0.17079428571428545,3
38,XXX_25,36.1981,night,50.0,30.0,13.88888888888889,2.16,2.6062632,medium,50 km/h,0.44626319999999975,2
39,XXX_25,91.0615,clear,50.0,70.0,13.88888888888889,5.04,6.5564279999999995,medium,50 km/h,1.5164279999999994,5
40,XXX_25,47.4767,rain,30.0,30.0,8.333333333333334,3.5999999999999996,5.697204,low,30 km/h,2.0972040000000005,4
41,XXX_25,33.0302,rain,50.0,30.0,13.88888888888889,2.16,2.3781744,medium,50 km/h,0.21817439999999966,2
42,XXX_25,64.3829,clear,30.0,70.0,8.333333333333334,8.399999999999999,7.725948,low,30 km/h,-0.6740519999999988,8
43,XXX_25,84.2021,night,30.0,70.0,8.333333333333334,8.399999999999999,10.104251999999999,low,30 km/h,1.7042520000000003,8
44,XXX_25,34.9392,clear,70.0,30.0,19.444444444444446,1.5428571428571427,1.7968731428571427,high,70 km/h,0.254016,2
45,XXX_25,101.709,night,50.0,70.0,13.88888888888889,5.04,7.323048,medium,50 km/h,2.283048,5
46,XXX_25,61.8896,rain,30.0,70.0,8.333333333333334,8.399999999999999,7.426752,low,30 km/h,-0.973247999999999,8
47,XXX_25,43.5506,clear,30.0,30.0,8.333333333333334,3.5999999999999996,5.226072,low,30 km/h,1.6260720000000006,4
48,XXX_25,86.49,night,70.0,70.0,19.444444444444446,3.5999999999999996,4.4480571428571425,high,70 km/h,0.8480571428571428,4
49,XXX_25,52.5715,clear,70.0,50.0,19.444444444444446,2.571428571428571,2.7036771428571424,high,70 km/h,0.13224857142857127,3
50,XXX_25,39.0362,rain,50.0,50.0,13.88888888888889,3.6,2.8106064,medium,50 km/h,-0.7893935999999999,4
51,XXX_25,34.9409,night,50.0,50.0,13.88888888888889,3.6,2.5157448,medium,50 km/h,-1.0842552000000003,4
52,XXX_25,36.4771,night,30.0,50.0,8.333333333333334,6.0,4.3772519999999995,low,30 km/h,-1.6227480000000005,6
53,XXX_25,48.7049,night,70.0,50.0,19.444444444444446,2.571428571428571,2.5048234285714286,high,70 km/h,-0.06660514285714259,3
54,XXX_25,67.3577,rain,70.0,70.0,19.444444444444446,3.5999999999999996,3.464110285714285,high,70 km/h,-0.13588971428571472,4
55,XXX_26,85.0463,night,70.0,60.0,19.444444444444446,3.0857142857142854,4.373809714285714,high,70 km/h,1.2880954285714283,3
56,XXX_26,36.6923,rain,50.0,40.0,13.88888888888889,2.88,2.6418456000000003,medium,50 km/h,-0.23815439999999954,3
57,XXX_26,16.2282,night,70.0,20.0,19.444444444444446,1.0285714285714285,0.8345931428571428,high,70 km/h,-0.19397828571428566,1
58,XXX_26,41.4737,rain,70.0,40.0,19.444444444444446,2.057142857142857,2.1329331428571425,high,70 km/h,0.07579028571428559,2
59,XXX_26,34.4559,clear,30.0,40.0,8.333333333333334,4.8,4.134708,low,30 km/h,-0.665292,5
60,XXX_26,80.1383,rain,70.0,60.0,19.444444444444446,3.0857142857142854,4.121398285714285,high,70 km/h,1.0356839999999998,3
61,XXX_26,71.6133,rain,30.0,60.0,8.333333333333334,7.199999999999999,8.593595999999998,low,30 km/h,1.3935959999999987,7
62,XXX_26,22.5082,rain,30.0,20.0,8.333333333333334,2.4,2.7009839999999996,low,30 km/h,0.3009839999999997,2
63,XXX_26,44.3925,clear,50.0,40.0,13.88888888888889,2.88,3.1962599999999997,medium,50 km/h,0.31625999999999976,3
64,XXX_26,25.6571,clear,30.0,20.0,8.333333333333334,2.4,3.078852,low,30 km/h,0.678852,2
65,XXX_26,63.2417,night,50.0,60.0,13.88888888888889,4.32,4.5534024,medium,50 km/h,0.23340240000000012,4
66,XXX_26,20.7977,night,50.0,20.0,13.88888888888889,1.44,1.4974344,medium,50 km/h,0.0574344,1
68,XXX_26,71.4879,clear,30.0,60.0,8.333333333333334,7.199999999999999,8.578548,low,30 km/h,1.3785480000000003,7
69,XXX_26,17.2602,rain,50.0,20.0,13.88888888888889,1.44,1.2427344,medium,50 km/h,-0.19726559999999993,1
70,XXX_26,36.8701,night,70.0,40.0,19.444444444444446,2.057142857142857,1.8961765714285712,high,70 km/h,-0.16096628571428573,2
71,XXX_26,95.6667,clear,50.0,60.0,13.88888888888889,4.32,6.8880024,medium,50 km/h,2.5680024,4
72,XXX_26,25.6967,clear,50.0,20.0,13.88888888888889,1.44,1.8501623999999999,medium,50 km/h,0.4101623999999999,1
73,XXX_26,73.9788,rain,50.0,60.0,13.88888888888889,4.32,5.3264736,medium,50 km/h,1.0064735999999996,4
74,XXX_26,63.7182,night,30.0,60.0,8.333333333333334,7.199999999999999,7.646184,low,30 km/h,0.4461840000000006,7
75,XXX_26,21.4951,night,30.0,20.0,8.333333333333334,2.4,2.579412,low,30 km/h,0.17941200000000013,2
76,XXX_26,56.0065,night,50.0,40.0,13.88888888888889,2.88,4.032468,medium,50 km/h,1.1524679999999998,3
77,XXX_26,57.5512,clear,70.0,40.0,19.444444444444446,2.057142857142857,2.9597759999999997,high,70 km/h,0.9026331428571428,2
78,XXX_26,71.7299,clear,70.0,60.0,19.444444444444446,3.0857142857142854,3.6889662857142853,high,70 km/h,0.6032519999999999,3
79,XXX_26,18.2873,clear,70.0,20.0,19.444444444444446,1.0285714285714285,0.9404897142857142,high,70 km/h,-0.08808171428571432,1
80,XXX_26,18.7157,rain,70.0,20.0,19.444444444444446,1.0285714285714285,0.9625217142857141,high,70 km/h,-0.06604971428571438,1
81,XXX_26,47.7371,night,30.0,40.0,8.333333333333334,4.8,5.728451999999999,low,30 km/h,0.9284519999999992,5
82,XXX_27,17.6173,night,50.0,40.0,13.88888888888889,2.88,1.2684456,medium,50 km/h,-1.6115544,3
83,XXX_27,14.1579,night,70.0,20.0,19.444444444444446,1.0285714285714285,0.7281205714285713,high,70 km/h,-0.30045085714285713,1
84,XXX_27,30.843,clear,70.0,40.0,19.444444444444446,2.057142857142857,1.5862114285714284,high,70 km/h,-0.47093142857142856,2
85,XXX_27,29.5428,clear,30.0,40.0,8.333333333333334,4.8,3.545136,low,30 km/h,-1.254864,5
86,XXX_27,46.9391,clear,30.0,60.0,8.333333333333334,7.199999999999999,5.632692,low,30 km/h,-1.5673079999999997,7
87,XXX_27,12.7453,clear,50.0,20.0,13.88888888888889,1.44,0.9176616,medium,50 km/h,-0.5223384,1
88,XXX_27,31.7616,night,70.0,40.0,19.444444444444446,2.057142857142857,1.6334537142857142,high,70 km/h,-0.42368914285714276,2
89,XXX_27,38.4687,rain,50.0,40.0,13.88888888888889,2.88,2.7697464,medium,50 km/h,-0.11025360000000006,3
90,XXX_27,14.2368,clear,70.0,20.0,19.444444444444446,1.0285714285714285,0.7321782857142857,high,70 km/h,-0.2963931428571428,1
91,XXX_27,20.9857,clear,30.0,20.0,8.333333333333334,2.4,2.518284,low,30 km/h,0.11828400000000006,2
92,XXX_27,57.8267,rain,30.0,60.0,8.333333333333334,7.199999999999999,6.939204,low,30 km/h,-0.26079599999999914,7
93,XXX_27,52.386,night,50.0,60.0,13.88888888888889,4.32,3.771792,medium,50 km/h,-0.5482080000000003,4
94,XXX_27,11.4416,rain,50.0,20.0,13.88888888888889,1.44,0.8237952,medium,50 km/h,-0.6162048,1
95,XXX_27,72.404,clear,70.0,60.0,19.444444444444446,3.0857142857142854,3.7236342857142852,high,70 km/h,0.6379199999999998,3
96,XXX_27,17.4983,rain,30.0,20.0,8.333333333333334,2.4,2.099796,low,30 km/h,-0.3002039999999999,2
97,XXX_27,16.5975,night,30.0,20.0,8.333333333333334,2.4,1.9916999999999998,low,30 km/h,-0.4083000000000001,2
98,XXX_27,50.0707,night,30.0,60.0,8.333333333333334,7.199999999999999,6.008484,low,30 km/h,-1.1915159999999991,7
99,XXX_27,17.0254,night,50.0,20.0,13.88888888888889,1.44,1.2258288,medium,50 km/h,-0.2141712,1
100,XXX_27,40.869,clear,50.0,40.0,13.88888888888889,2.88,2.942568,medium,50 km/h,0.06256800000000018,3
101,XXX_27,57.1077,clear,50.0,60.0,13.88888888888889,4.32,4.1117544,medium,50 km/h,-0.20824560000000059,4
102,XXX_27,30.5623,night,30.0,40.0,8.333333333333334,4.8,3.6674759999999997,low,30 km/h,-1.132524,5
103,XXX_27,30.4686,rain,70.0,40.0,19.444444444444446,2.057142857142857,1.5669565714285711,high,70 km/h,-0.4901862857142858,2
104,XXX_27,53.6063,rain,70.0,60.0,19.444444444444446,3.0857142857142854,2.756895428571428,high,70 km/h,-0.3288188571428572,3
